,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
617,475.0,46.8%,50,16.0,2.5,"$1,552","$1,603",$150,2.4,62.7,3.8,4.3,3.3,24.4,12.7,9.4,3.3,16.2,12.7,9.4,13.2,0.0,0.0,9.6,2.0,9.7,2.7,2.9,79.8,68.0,24.1,59.7,31.7,1.5,$772,"$1,762","$1,552",10903118325,645.9603,Rest of NSW,New South Wales,Murray,0.735339308003913
618,58.0,50.9%,36,,2.6,$849,$0,$145,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10903118326,1.0148,Rest of NSW,New South Wales,Murray,57.154119038234136
619,58.0,50.9%,36,,2.6,$849,$0,$145,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10903118326,1.0148,Rest of NSW,New South Wales,Murray,57.154119038234136
620,578.0,51.9%,58,40.0,2.1,$927,"$1,083",$193,1.7,43.8,5.6,12.4,10.6,27.3,10.8,6.0,2.4,15.7,9.0,9.0,16.7,0.0,0.0,16.7,0.0,8.5,3.4,3.2,79.4,43.8,49.0,55.5,32.1,4.1,$506,"$1,298",$927,10903118327,2.483,Rest of NSW,New South Wales,Murray,232.78292388240033
621,578.0,51.9%,58,40.0,2.1,$927,"$1,083",$193,1.7,43.8,5.6,12.4,10.6,27.3,10.8,6.0,2.4,15.7,9.0,9.0,16.7,0.0,0.0,16.7,0.0,8.5,3.4,3.2,79.4,43.8,49.0,55.5,32.1,4.1,$506,"$1,298",$927,10903118327,2.483,Rest of NSW,New South Wales,Murray,232.78292388240033
622,267.0,58.3%,64,13.0,1.7,$784,$891,$200,1.6,47.4,3.2,11.3,17.4,19.4,5.7,7.3,1.2,14.6,11.7,13.8,17.4,0.0,0.0,16.6,1.6,9.0,5.3,5.6,75.6,34.0,59.5,47.6,41.7,0.0,$510,"$1,197",$784,10903118328,0.4119,Rest of NSW,New South Wales,Murray,648.2155863073561
623,267.0,58.3%,64,13.0,1.7,$784,$891,$200,1.6,47.4,3.2,11.3,17.4,19.4,5.7,7.3,1.2,14.6,11.7,13.8,17.4,0.0,0.0,16.6,1.6,9.0,5.3,5.6,75.6,34.0,59.5,47.6,41.7,0.0,$510,"$1,197",$784,10903118328,0.4119,Rest of NSW,New South Wales,Murray,648.2155863073561
624,421.0,53.1%,72,10.0,1.8,$764,"$2,600",$169,1.4,64.8,2.4,6.8,15.6,9.0,5.1,4.6,2.4,11.2,10.3,7.8,19.3,0.0,0.0,23.2,0.7,15.7,2.6,5.0,69.1,21.3,72.4,33.3,46.0,4.6,$460,$930,$764,10903118401,1.528,Rest of NSW,New South Wales,Murray,275.5235602094241
625,421.0,53.1%,72,10.0,1.8,$764,"$2,600",$169,1.4,64.8,2.4,6.8,15.6,9.0,5.1,4.6,2.4,11.2,10.3,7.8,19.3,0.0,0.0,23.2,0.7,15.7,2.6,5.0,69.1,21.3,72.4,33.3,46.0,4.6,$460,$930,$764,10903118401,1.528,Rest of NSW,New South Wales,Murray,275.5235602094241
626,241.0,51.2%,42,9.0,2.8,"$1,833","$1,560",$370,2,61.9,2.1,11.1,4.2,21.7,13.8,10.6,5.8,20.6,11.1,9.5,10.6,0.0,0.0,5.8,0.0,10.1,6.5,4.5,74.9,66.7,28.6,54.8,35.7,0.0,$806,"$2,156","$1,833",10903118402,0.1217,Rest of NSW,New South Wales,Murray,1980.2793755135579
627,241.0,51.2%,42,9.0,2.8,"$1,833","$1,560",$370,2,61.9,2.1,11.1,4.2,21.7,13.8,10.6,5.8,20.6,11.1,9.5,10.6,0.0,0.0,5.8,0.0,10.1,6.5,4.5,74.9,66.7,28.6,54.8,35.7,0.0,$806,"$2,156","$1,833",10903118402,0.1217,Rest of NSW,New South Wales,Murray,1980.2793755135579
628,581.0,50.1%,57,15.0,2.5,"$1,354","$1,480",$340,2.1,65.3,2.4,8.4,5.6,17.6,13.8,10.0,3.4,17.4,10.8,10.8,12.0,0.0,0.0,9.4,0.0,10.6,3.4,2.9,76.0,49.1,44.7,51.0,36.3,4.5,$646,"$1,460","$1,354",10903118403,1.1264,Rest of NSW,New South Wales,Murray,515.8025568181818
629,581.0,50.1%,57,15.0,2.5,"$1,354","$1,480",$340,2.1,65.3,2.4,8.4,5.6,17.6,13.8,10.0,3.4,17.4,10.8,10.8,12.0,0.0,0.0,9.4,0.0,10.6,3.4,2.9,76.0,49.1,44.7,51.0,36.3,4.5,$646,"$1,460","$1,354",10903118403,1.1264,Rest of NSW,New South Wales,Murray,515.8025568181818
630,348.0,53.0%,60,38.0,2,"$1,125","$1,300",$275,1.6,42.5,3.8,14.7,11.9,26.2,10.3,8.4,2.8,15.0,9.4,9.4,15.0,0.0,0.0,14.4,0.0,12.0,4.3,3.4,72.0,47.5,46.6,51.3,36.2,2.6,$589,"$1,424","$1,125",10903118404,0.7179,Rest of NSW,New South Wales,Murray,484.74717927287924
631,348.0,53.0%,60,38.0,2,"$1,125","$1,300",$275,1.6,42.5,3.8,14.7,11.9,26.2,10.3,8.4,2.8,15.0,9.4,9.4,15.0,0.0,0.0,14.4,0.0,12.0,4.3,3.4,72.0,47.5,46.6,51.3,36.2,2.6,$589,"$1,424","$1,125",10903118404,0.7179,Rest of NSW,New South Wales,Murray,484.74717927287924
632,74.0,42.3%,63,,1.8,$849,"$1,625",$300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10903118405,1.0315,Rest of NSW,New South Wales,Murray,71.74018419777023
633,74.0,42.3%,63,,1.8,$849,"$1,625",$300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10903118405,1.0315,Rest of NSW,New South Wales,Murray,71.74018419777023
634,173.0,53.1%,74,9.0,1.6,$667,"$1,253",$370,1,41.1,1.8,11.0,27.6,18.4,9.2,3.7,0.0,14.1,7.4,5.5,19.0,0.0,0.0,17.8,0.0,16.7,7.2,2.8,58.3,22.1,67.5,58.3,30.6,0.0,$463,"$1,395",$667,10903118406,0.6649,Rest of NSW,New South Wales,Murray,260.1895021807791
635,173.0,53.1%,74,9.0,1.6,$667,"$1,253",$370,1,41.1,1.8,11.0,27.6,18.4,9.2,3.7,0.0,14.1,7.4,5.5,19.0,0.0,0.0,17.8,0.0,16.7,7.2,2.8,58.3,22.1,67.5,58.3,30.6,0.0,$463,"$1,395",$667,10903118406,0.6649,Rest of NSW,New South Wales,Murray,260.1895021807791
636,526.0,49.2%,42,59.0,2,"$1,085","$1,383",$270,1.4,40.2,4.6,10.2,7.5,36.6,14.6,5.1,3.1,12.6,11.7,11.0,13.7,0.0,0.0,7.7,0.0,15.6,3.1,3.0,65.4,51.4,34.7,54.1,31.3,7.7,$661,"$1,612","$1,085",10903118407,1.8548,Rest of NSW,New South Wales,Murray,283.5885270649127
637,526.0,49.2%,42,59.0,2,"$1,085","$1,383",$270,1.4,40.2,4.6,10.2,7.5,36.6,14.6,5.1,3.1,12.6,11.7,11.0,13.7,0.0,0.0,7.7,0.0,15.6,3.1,3.0,65.4,51.4,34.7,54.1,31.3,7.7,$661,"$1,612","$1,085",10903118407,1.8548,Rest of NSW,New South Wales,Murray,283.5885270649127
638,352.0,55.3%,48,38.0,2.1,"$1,091","$1,128",$280,1.6,38.3,1.3,11.7,12.4,36.9,14.1,4.7,3.0,15.4,10.7,8.7,11.7,0.0,0.0,17.1,1.3,16.2,2.6,4.5,67.6,49.3,43.0,55.1,28.6,5.4,$636,"$1,286","$1,091",10903118408,0.2261,Rest of NSW,New South Wales,Murray,1556.8332596196374
639,352.0,55.3%,48,38.0,2.1,"$1,091","$1,128",$280,1.6,38.3,1.3,11.7,12.4,36.9,14.1,4.7,3.0,15.4,10.7,8.7,11.7,0.0,0.0,17.1,1.3,16.2,2.6,4.5,67.6,49.3,43.0,55.1,28.6,5.4,$636,"$1,286","$1,091",10903118408,0.2261,Rest of NSW,New South Wales,Murray,1556.8332596196374
640,392.0,56.3%,67,25.0,1.9,$923,"$1,287",$325,1.5,44.3,1.7,13.6,16.2,23.4,11.1,8.6,1.4,12.3,10.9,9.7,13.1,0.0,0.0,10.9,0.0,12.4,6.3,2.8,62.8,38.4,44.0,52.9,33.3,7.2,$553,"$1,208",$923,10903118409,0.1723,Rest of NSW,New South Wales,Murray,2275.1015670342426
641,392.0,56.3%,67,25.0,1.9,$923,"$1,287",$325,1.5,44.3,1.7,13.6,16.2,23.4,11.1,8.6,1.4,12.3,10.9,9.7,13.1,0.0,0.0,10.9,0.0,12.4,6.3,2.8,62.8,38.4,44.0,52.9,33.3,7.2,$553,"$1,208",$923,10903118409,0.1723,Rest of NSW,New South Wales,Murray,2275.1015670342426
642,524.0,50.1%,41,16.0,2.7,"$1,812","$1,517",$440,1.9,54.5,2.2,8.5,5.0,30.1,18.7,8.2,3.2,23.1,11.2,7.0,10.7,0.0,0.0,10.7,0.0,7.6,5.5,2.1,81.1,63.7,33.1,52.0,34.8,3.1,$710,"$1,987","$1,812",10903118410,0.2692,Rest of NSW,New South Wales,Murray,1946.5081723625558
643,524.0,50.1%,41,16.0,2.7,"$1,812","$1,517",$440,1.9,54.5,2.2,8.5,5.0,30.1,18.7,8.2,3.2,23.1,11.2,7.0,10.7,0.0,0.0,10.7,0.0,7.6,5.5,2.1,81.1,63.7,33.1,52.0,34.8,3.1,$710,"$1,987","$1,812",10903118410,0.2692,Rest of NSW,New South Wales,Murray,1946.5081723625558
644,518.0,51.3%,44,16.0,2.9,"$1,965","$1,725",$450,2,56.3,4.7,7.9,4.7,26.3,15.2,10.3,3.9,13.8,11.1,11.1,10.3,0.0,0.0,10.1,0.0,5.3,4.0,4.2,81.1,64.1,27.8,58.6,31.8,1.5,$864,"$2,073","$1,965",10903118411,0.2234,Rest of NSW,New South Wales,Murray,2318.7108325872873
645,518.0,51.3%,44,16.0,2.9,"$1,965","$1,725",$450,2,56.3,4.7,7.9,4.7,26.3,15.2,10.3,3.9,13.8,11.1,11.1,10.3,0.0,0.0,10.1,0.0,5.3,4.0,4.2,81.1,64.1,27.8,58.6,31.8,1.5,$864,"$2,073","$1,965",10903118411,0.2234,Rest of NSW,New South Wales,Murray,2318.7108325872873
646,660.0,49.2%,42,10.0,2.9,"$2,374","$2,167",$440,2.3,67.8,2.4,5.9,3.1,19.4,20.6,8.8,3.3,16.7,12.2,10.4,13.4,0.0,0.0,7.3,0.0,7.9,5.2,2.9,82.3,66.2,31.2,51.3,41.2,0.9,$911,"$2,785","$2,374",10903118413,3.5125,Rest of NSW,New South Wales,Murray,187.90035587188612
647,660.0,49.2%,42,10.0,2.9,"$2,374","$2,167",$440,2.3,67.8,2.4,5.9,3.1,19.4,20.6,8.8,3.3,16.7,12.2,10.4,13.4,0.0,0.0,7.3,0.0,7.9,5.2,2.9,82.3,66.2,31.2,51.3,41.2,0.9,$911,"$2,785","$2,374",10903118413,3.5125,Rest of NSW,New South Wales,Murray,187.90035587188612
648,310.0,51.5%,50,19.0,2.3,"$1,194","$1,495",$355,1.6,52.9,1.5,6.9,8.5,29.3,8.1,9.7,4.6,19.3,12.0,10.0,13.1,0.0,0.0,12.0,0.0,8.5,1.6,3.9,81.1,48.6,47.9,52.4,39.7,0.0,$600,"$1,483","$1,194",10903118414,0.1589,Rest of NSW,New South Wales,Murray,1950.912523599748
649,310.0,51.5%,50,19.0,2.3,"$1,194","$1,495",$355,1.6,52.9,1.5,6.9,8.5,29.3,8.1,9.7,4.6,19.3,12.0,10.0,13.1,0.0,0.0,12.0,0.0,8.5,1.6,3.9,81.1,48.6,47.9,52.4,39.7,0.0,$600,"$1,483","$1,194",10903118414,0.1589,Rest of NSW,New South Wales,Murray,1950.912523599748
650,389.0,54.8%,41,23.0,2.4,"$1,388","$1,408",$370,1.8,50.8,4.6,9.8,4.9,27.2,15.4,7.9,3.9,17.4,8.5,8.2,12.1,0.0,0.0,11.5,0.0,7.3,4.7,1.0,81.1,63.9,31.1,51.8,41.5,1.5,$773,"$1,593","$1,388",10903118415,0.2703,Rest of NSW,New South Wales,Murray,1439.1416944136147
651,389.0,54.8%,41,23.0,2.4,"$1,388","$1,408",$370,1.8,50.8,4.6,9.8,4.9,27.2,15.4,7.9,3.9,17.4,8.5,8.2,12.1,0.0,0.0,11.5,0.0,7.3,4.7,1.0,81.1,63.9,31.1,51.8,41.5,1.5,$773,"$1,593","$1,388",10903118415,0.2703,Rest of NSW,New South Wales,Murray,1439.1416944136147
652,936.0,51.1%,40,11.0,3,"$2,250","$1,950",$470,2.3,69.7,1.8,3.9,1.1,24.2,19.0,8.0,4.3,20.3,10.8,9.5,12.3,0.0,0.0,6.8,0.6,10.8,4.0,4.2,77.5,67.7,28.8,52.2,34.8,2.9,$879,"$2,345","$2,250",10903118416,15.9744,Rest of NSW,New South Wales,Murray,58.59375
653,936.0,51.1%,40,11.0,3,"$2,250","$1,950",$470,2.3,69.7,1.8,3.9,1.1,24.2,19.0,8.0,4.3,20.3,10.8,9.5,12.3,0.0,0.0,6.8,0.6,10.8,4.0,4.2,77.5,67.7,28.8,52.2,34.8,2.9,$879,"$2,345","$2,250",10903118416,15.9744,Rest of NSW,New South Wales,Murray,58.59375
654,282.0,47.1%,51,3.0,2.5,"$1,625","$1,686",$325,2.6,60.6,1.3,11.7,3.0,22.5,12.6,6.9,1.7,16.5,11.3,9.5,16.0,0.0,0.0,10.4,0.0,8.3,2.5,2.5,79.3,60.6,31.6,44.3,40.7,6.4,$697,"$1,974","$1,625",10903118418,138.9878,Rest of NSW,New South Wales,Murray,2.0289550593649226
655,282.0,47.1%,51,3.0,2.5,"$1,625","$1,686",$325,2.6,60.6,1.3,11.7,3.0,22.5,12.6,6.9,1.7,16.5,11.3,9.5,16.0,0.0,0.0,10.4,0.0,8.3,2.5,2.5,79.3,60.6,31.6,44.3,40.7,6.4,$697,"$1,974","$1,625",10903118418,138.9878,Rest of NSW,New South Wales,Murray,2.0289550593649226
656,217.0,54.9%,31,5.0,3,"$1,921","$1,559",$460,2,53.5,1.9,8.4,3.9,35.5,17.4,12.9,2.6,31.6,11.6,1.9,16.1,0.0,0.0,5.8,0.0,4.9,2.2,2.7,87.9,76.1,25.2,57.6,30.5,5.1,$900,"$1,983","$1,921",10903118419,0.1667,Rest of NSW,New South Wales,Murray,1301.739652069586
657,217.0,54.9%,31,5.0,3,"$1,921","$1,559",$460,2,53.5,1.9,8.4,3.9,35.5,17.4,12.9,2.6,31.6,11.6,1.9,16.1,0.0,0.0,5.8,0.0,4.9,2.2,2.7,87.9,76.1,25.2,57.6,30.5,5.1,$900,"$1,983","$1,921",10903118419,0.1667,Rest of NSW,New South Wales,Murray,1301.739652069586
658,376.0,49.6%,58,29.0,2,"$1,083","$1,300",$250,1.5,52.8,6.4,12.3,7.4,24.5,12.6,9.8,1.2,16.0,11.3,10.1,16.9,0.0,0.0,8.3,0.0,15.0,5.4,3.8,66.5,44.8,42.9,56.8,35.6,2.7,$615,"$1,375","$1,083",10903118501,0.336,Rest of NSW,New South Wales,Murray,1119.047619047619
659,376.0,49.6%,58,29.0,2,"$1,083","$1,300",$250,1.5,52.8,6.4,12.3,7.4,24.5,12.6,9.8,1.2,16.0,11.3,10.1,16.9,0.0,0.0,8.3,0.0,15.0,5.4,3.8,66.5,44.8,42.9,56.8,35.6,2.7,$615,"$1,375","$1,083",10903118501,0.336,Rest of NSW,New South Wales,Murray,1119.047619047619
660,563.0,51.8%,47,24.0,2.5,"$1,601","$1,500",$320,2.1,57.0,3.2,9.4,3.2,26.8,12.1,11.3,3.6,18.3,12.1,9.8,12.3,0.0,0.0,7.7,0.0,12.4,5.3,3.5,74.6,59.1,36.2,56.1,36.7,1.4,$752,"$1,855","$1,601",10903118502,3.4894,Rest of NSW,New South Wales,Murray,161.34579010718176
661,563.0,51.8%,47,24.0,2.5,"$1,601","$1,500",$320,2.1,57.0,3.2,9.4,3.2,26.8,12.1,11.3,3.6,18.3,12.1,9.8,12.3,0.0,0.0,7.7,0.0,12.4,5.3,3.5,74.6,59.1,36.2,56.1,36.7,1.4,$752,"$1,855","$1,601",10903118502,3.4894,Rest of NSW,New South Wales,Murray,161.34579010718176
662,658.0,50.9%,62,13.0,2.2,"$1,106","$1,495",$293,2,63.7,3.5,6.6,8.9,17.8,9.2,7.2,3.1,19.0,9.6,12.0,13.1,0.0,0.0,12.7,0.0,14.5,4.7,3.0,71.2,40.0,52.4,52.4,38.9,1.7,$530,"$1,385","$1,106",10903118503,3.6231,Rest of NSW,New South Wales,Murray,181.61243134332477
663,658.0,50.9%,62,13.0,2.2,"$1,106","$1,495",$293,2,63.7,3.5,6.6,8.9,17.8,9.2,7.2,3.1,19.0,9.6,12.0,13.1,0.0,0.0,12.7,0.0,14.5,4.7,3.0,71.2,40.0,52.4,52.4,38.9,1.7,$530,"$1,385","$1,106",10903118503,3.6231,Rest of NSW,New South Wales,Murray,181.61243134332477
664,459.0,53.1%,57,26.0,2.2,"$1,088","$1,463",$209,1.8,43.7,4.1,12.2,18.5,21.6,8.9,6.3,2.5,20.3,9.9,6.6,11.7,0.0,0.0,12.4,0.0,9.0,5.7,3.1,70.7,40.6,48.5,56.2,36.9,3.1,$576,"$1,458","$1,088",10903118504,1.2988,Rest of NSW,New South Wales,Murray,353.40314136125653
665,459.0,53.1%,57,26.0,2.2,"$1,088","$1,463",$209,1.8,43.7,4.1,12.2,18.5,21.6,8.9,6.3,2.5,20.3,9.9,6.6,11.7,0.0,0.0,12.4,0.0,9.0,5.7,3.1,70.7,40.6,48.5,56.2,36.9,3.1,$576,"$1,458","$1,088",10903118504,1.2988,Rest of NSW,New South Wales,Murray,353.40314136125653
666,771.0,51.4%,61,32.0,2,$913,"$1,127",$230,1.6,47.7,5.1,12.0,11.4,24.0,6.6,8.0,2.2,13.7,8.6,8.2,18.0,0.0,0.0,16.7,0.0,10.9,5.2,3.2,69.0,32.9,55.4,49.3,40.9,4.4,$495,"$1,190",$913,10903118505,0.9542,Rest of NSW,New South Wales,Murray,808.0067071892685
667,771.0,51.4%,61,32.0,2,$913,"$1,127",$230,1.6,47.7,5.1,12.0,11.4,24.0,6.6,8.0,2.2,13.7,8.6,8.2,18.0,0.0,0.0,16.7,0.0,10.9,5.2,3.2,69.0,32.9,55.4,49.3,40.9,4.4,$495,"$1,190",$913,10903118505,0.9542,Rest of NSW,New South Wales,Murray,808.0067071892685
668,416.0,51.5%,53,20.0,2.1,$966,$924,$250,1.8,56.7,3.2,11.3,6.4,23.3,10.5,5.5,2.6,18.9,8.7,5.2,12.8,0.0,0.0,14.8,0.0,9.6,7.0,3.9,62.2,40.1,40.7,58.7,33.3,2.2,$579,"$1,347",$966,10903118506,2.7634,Rest of NSW,New South Wales,Murray,150.53919085184918
669,416.0,51.5%,53,20.0,2.1,$966,$924,$250,1.8,56.7,3.2,11.3,6.4,23.3,10.5,5.5,2.6,18.9,8.7,5.2,12.8,0.0,0.0,14.8,0.0,9.6,7.0,3.9,62.2,40.1,40.7,58.7,33.3,2.2,$579,"$1,347",$966,10903118506,2.7634,Rest of NSW,New South Wales,Murray,150.53919085184918
670,278.0,48.2%,53,13.0,2.2,"$1,180","$2,000",$220,2.2,59.8,7.4,15.3,1.7,18.3,17.0,4.8,4.4,19.7,13.5,6.1,12.2,0.0,0.0,10.9,0.0,9.3,4.7,4.3,74.6,62.4,33.6,53.8,37.1,2.1,$704,"$1,916","$1,180",10903118507,369.929,Rest of NSW,New South Wales,Murray,0.7514955572555815
671,278.0,48.2%,53,13.0,2.2,"$1,180","$2,000",$220,2.2,59.8,7.4,15.3,1.7,18.3,17.0,4.8,4.4,19.7,13.5,6.1,12.2,0.0,0.0,10.9,0.0,9.3,4.7,4.3,74.6,62.4,33.6,53.8,37.1,2.1,$704,"$1,916","$1,180",10903118507,369.929,Rest of NSW,New South Wales,Murray,0.7514955572555815
672,222.0,47.3%,35,8.0,2.9,"$2,111","$2,167",$184,2.7,52.3,3.5,5.8,0.0,36.6,14.5,8.1,1.7,19.8,15.7,8.1,12.2,0.0,0.0,6.4,0.0,6.1,1.3,3.0,80.1,70.9,19.8,54.1,39.3,2.5,$945,"$2,388","$2,111",10903118508,203.9645,Rest of NSW,New South Wales,Murray,1.088424701357344
673,222.0,47.3%,35,8.0,2.9,"$2,111","$2,167",$184,2.7,52.3,3.5,5.8,0.0,36.6,14.5,8.1,1.7,19.8,15.7,8.1,12.2,0.0,0.0,6.4,0.0,6.1,1.3,3.0,80.1,70.9,19.8,54.1,39.3,2.5,$945,"$2,388","$2,111",10903118508,203.9645,Rest of NSW,New South Wales,Murray,1.088424701357344
674,219.0,44.9%,42,13.0,2.7,"$1,399","$1,350",$150,2.4,62.8,0.0,8.9,0.0,21.7,22.2,11.7,3.9,17.2,13.3,3.9,13.9,0.0,0.0,7.2,0.0,7.0,1.8,5.7,77.2,78.9,16.1,60.6,28.9,0.0,$743,"$1,583","$1,399",10903118509,255.0605,Rest of NSW,New South Wales,Murray,0.8586198176511063
675,219.0,44.9%,42,13.0,2.7,"$1,399","$1,350",$150,2.4,62.8,0.0,8.9,0.0,21.7,22.2,11.7,3.9,17.2,13.3,3.9,13.9,0.0,0.0,7.2,0.0,7.0,1.8,5.7,77.2,78.9,16.1,60.6,28.9,0.0,$743,"$1,583","$1,399",10903118509,255.0605,Rest of NSW,New South Wales,Murray,0.8586198176511063
676,341.0,50.4%,47,11.0,2.8,"$1,721","$1,401",$150,2.7,60.0,2.9,7.3,4.0,24.4,16.0,9.5,6.9,15.3,6.9,4.7,10.5,1.1,0.0,7.6,0.0,6.1,5.6,2.6,74.3,69.5,15.6,60.7,25.1,2.1,$764,"$1,833","$1,721",10903118510,195.8626,Rest of NSW,New South Wales,Murray,1.74101640639918
677,341.0,50.4%,47,11.0,2.8,"$1,721","$1,401",$150,2.7,60.0,2.9,7.3,4.0,24.4,16.0,9.5,6.9,15.3,6.9,4.7,10.5,1.1,0.0,7.6,0.0,6.1,5.6,2.6,74.3,69.5,15.6,60.7,25.1,2.1,$764,"$1,833","$1,721",10903118510,195.8626,Rest of NSW,New South Wales,Murray,1.74101640639918
678,161.0,52.1%,47,6.0,2.7,"$1,687","$1,300",$150,2.5,64.2,3.0,6.0,0.0,21.6,14.9,7.5,2.2,11.2,13.4,8.2,11.2,0.0,0.0,10.4,0.0,3.2,1.9,1.9,87.9,68.7,24.6,60.9,27.2,6.5,$745,"$1,812","$1,687",10903118511,215.6805,Rest of NSW,New South Wales,Murray,0.7464745306135696
679,161.0,52.1%,47,6.0,2.7,"$1,687","$1,300",$150,2.5,64.2,3.0,6.0,0.0,21.6,14.9,7.5,2.2,11.2,13.4,8.2,11.2,0.0,0.0,10.4,0.0,3.2,1.9,1.9,87.9,68.7,24.6,60.9,27.2,6.5,$745,"$1,812","$1,687",10903118511,215.6805,Rest of NSW,New South Wales,Murray,0.7464745306135696
680,278.0,47.4%,41,0.0,2.9,"$1,949","$1,452",$200,2.8,65.4,1.4,3.7,1.4,26.6,22.4,9.3,2.3,14.5,12.1,1.4,11.2,0.0,0.0,11.2,0.0,4.7,3.6,1.4,82.4,72.0,20.1,59.7,34.4,0.0,$823,"$1,978","$1,949",10903118512,785.9336,Rest of NSW,New South Wales,Murray,0.3537194490730515
681,278.0,47.4%,41,0.0,2.9,"$1,949","$1,452",$200,2.8,65.4,1.4,3.7,1.4,26.6,22.4,9.3,2.3,14.5,12.1,1.4,11.2,0.0,0.0,11.2,0.0,4.7,3.6,1.4,82.4,72.0,20.1,59.7,34.4,0.0,$823,"$1,978","$1,949",10903118512,785.9336,Rest of NSW,New South Wales,Murray,0.3537194490730515
682,134.0,38.0%,48,0.0,2.6,"$1,974","$1,000",$300,2.9,64.9,2.6,5.3,0.0,26.3,13.2,11.4,2.6,19.3,25.4,5.3,16.7,0.0,0.0,4.4,0.0,3.1,2.3,2.3,78.5,84.2,9.6,74.0,17.7,5.2,$892,"$2,214","$1,974",10903118514,441.8722,Rest of NSW,New South Wales,Murray,0.3032551040776043
683,134.0,38.0%,48,0.0,2.6,"$1,974","$1,000",$300,2.9,64.9,2.6,5.3,0.0,26.3,13.2,11.4,2.6,19.3,25.4,5.3,16.7,0.0,0.0,4.4,0.0,3.1,2.3,2.3,78.5,84.2,9.6,74.0,17.7,5.2,$892,"$2,214","$1,974",10903118514,441.8722,Rest of NSW,New South Wales,Murray,0.3032551040776043
684,242.0,53.7%,49,13.0,2.1,$809,$867,$148,1.6,37.4,7.1,13.1,10.1,32.8,4.0,7.6,5.6,17.7,7.6,9.1,15.7,0.0,0.0,19.7,0.0,8.7,3.7,5.8,72.7,41.4,51.5,57.3,31.7,7.3,$492,"$1,187",$809,10903118515,0.7786,Rest of NSW,New South Wales,Murray,310.81428204469563
685,242.0,53.7%,49,13.0,2.1,$809,$867,$148,1.6,37.4,7.1,13.1,10.1,32.8,4.0,7.6,5.6,17.7,7.6,9.1,15.7,0.0,0.0,19.7,0.0,8.7,3.7,5.8,72.7,41.4,51.5,57.3,31.7,7.3,$492,"$1,187",$809,10903118515,0.7786,Rest of NSW,New South Wales,Murray,310.81428204469563
686,410.0,49.8%,50,16.0,2,$905,$845,$190,1.8,42.0,6.0,17.6,8.0,26.2,6.2,3.9,2.4,14.0,11.3,4.8,17.6,0.0,0.0,14.3,0.0,13.1,5.4,1.7,59.1,41.7,38.1,57.1,34.3,6.4,$561,"$1,318",$905,10903118516,1.3913,Rest of NSW,New South Wales,Murray,294.68842090131534
687,410.0,49.8%,50,16.0,2,$905,$845,$190,1.8,42.0,6.0,17.6,8.0,26.2,6.2,3.9,2.4,14.0,11.3,4.8,17.6,0.0,0.0,14.3,0.0,13.1,5.4,1.7,59.1,41.7,38.1,57.1,34.3,6.4,$561,"$1,318",$905,10903118516,1.3913,Rest of NSW,New South Wales,Murray,294.68842090131534
688,429.0,55.1%,48,10.0,2.3,"$1,113",$988,$220,2.1,55.9,3.1,11.3,6.5,24.9,8.2,5.9,5.6,17.2,11.6,5.6,13.8,0.0,0.0,18.1,0.0,9.0,7.9,3.0,70.9,50.8,41.0,47.2,38.9,1.7,$641,"$1,442","$1,113",10903118517,0.6776,Rest of NSW,New South Wales,Murray,633.1168831168832
689,429.0,55.1%,48,10.0,2.3,"$1,113",$988,$220,2.1,55.9,3.1,11.3,6.5,24.9,8.2,5.9,5.6,17.2,11.6,5.6,13.8,0.0,0.0,18.1,0.0,9.0,7.9,3.0,70.9,50.8,41.0,47.2,38.9,1.7,$641,"$1,442","$1,113",10903118517,0.6776,Rest of NSW,New South Wales,Murray,633.1168831168832
690,374.0,50.3%,51,24.0,2.1,"$1,019",$932,$150,1.6,46.1,5.5,11.3,10.3,26.1,9.4,2.6,3.5,17.1,9.0,6.5,12.9,0.0,0.0,14.5,0.0,7.7,5.6,1.6,64.5,44.5,37.1,49.3,36.2,2.9,$572,"$1,312","$1,019",10903118518,2.3962,Rest of NSW,New South Wales,Murray,156.08046072948835
691,374.0,50.3%,51,24.0,2.1,"$1,019",$932,$150,1.6,46.1,5.5,11.3,10.3,26.1,9.4,2.6,3.5,17.1,9.0,6.5,12.9,0.0,0.0,14.5,0.0,7.7,5.6,1.6,64.5,44.5,37.1,49.3,36.2,2.9,$572,"$1,312","$1,019",10903118518,2.3962,Rest of NSW,New South Wales,Murray,156.08046072948835
