,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
144,152.0,51.0%,32,8.0,3.1,"$2,600","$2,213",$455,2.3,43.4,2.7,10.6,2.7,41.6,19.5,11.5,0.0,22.1,14.2,2.7,12.4,0.0,0.0,2.7,0.0,11.2,13.3,4.2,68.5,72.6,23.9,59.8,20.7,8.5,"$1,137","$2,849","$2,600",10102161123,0.5419,Rest of NSW,New South Wales,Capital Region,280.4945561911792
145,642.0,48.6%,37,28.0,2.8,"$2,450","$2,143",$500,2.3,51.4,3.4,7.5,2.6,34.3,28.0,13.3,4.4,14.9,14.1,1.8,10.7,0.0,0.0,5.2,0.0,15.5,7.4,7.3,65.0,79.4,16.9,68.3,25.6,2.0,"$1,194","$2,738","$2,450",10102161124,0.5279,Rest of NSW,New South Wales,Capital Region,1216.1394203447621
146,244.0,45.7%,46,0.0,2.6,"$2,324","$2,167",$410,2.7,52.7,3.5,11.9,4.5,30.8,34.3,10.4,4.5,12.4,13.9,2.0,9.5,0.0,0.0,5.0,0.0,12.3,7.9,3.1,74.6,64.2,33.3,60.5,24.8,3.1,"$1,112","$2,625","$2,324",10102161125,91.3683,Rest of NSW,New South Wales,Capital Region,2.6705104505610806
147,610.0,53.0%,38,18.0,2.5,"$2,200","$2,118",$478,2,57.4,3.0,8.0,5.8,26.2,26.4,14.5,6.3,13.0,11.7,2.6,9.3,0.0,0.0,7.4,0.0,17.2,6.8,4.3,65.8,64.9,27.3,61.3,29.0,3.7,"$1,213","$2,643","$2,200",10102161126,0.6424,Rest of NSW,New South Wales,Capital Region,949.5641344956414
148,315.0,49.8%,36,6.0,3.2,"$3,166","$2,600",$598,2.2,63.9,2.4,7.7,0.0,25.5,32.7,16.3,3.4,10.1,14.9,4.3,8.2,0.0,0.0,4.8,0.0,18.0,4.9,6.2,69.9,81.2,16.3,71.0,23.7,5.3,"$1,514","$3,405","$3,166",10102161127,0.1629,Rest of NSW,New South Wales,Capital Region,1933.7016574585637
149,110.0,52.8%,52,0.0,2.4,"$2,250","$2,123",$400,2.7,53.3,2.9,7.6,11.4,27.6,24.8,8.6,4.8,15.2,10.5,2.9,9.5,0.0,0.0,3.8,0.0,20.0,9.6,6.1,47.8,53.3,28.6,53.6,28.6,0.0,"$1,265","$2,416","$2,250",10102161128,40.7389,Rest of NSW,New South Wales,Capital Region,2.700121996421111
150,293.0,48.3%,39,13.0,3.2,"$3,471","$1,950",$370,3.2,55.6,5.9,6.3,1.7,31.0,30.1,13.0,4.6,15.9,17.6,5.4,6.7,0.0,0.0,6.3,0.0,14.4,6.0,5.4,67.9,70.7,24.7,69.2,21.3,4.7,"$1,345","$3,200","$3,471",10102161129,25.0421,Rest of NSW,New South Wales,Capital Region,11.7002967003566
151,473.0,48.0%,38,14.0,2.4,"$1,508","$1,300",$300,1.8,30.9,4.3,15.6,7.0,41.4,12.4,7.0,5.4,18.3,13.7,4.3,15.1,0.0,0.0,10.2,0.8,15.1,6.2,6.4,64.5,60.2,33.9,64.3,25.9,1.8,$981,"$2,125","$1,508",10102161130,1.1837,Rest of NSW,New South Wales,Capital Region,399.59449184759654
152,489.0,46.7%,40,4.0,2.9,"$2,807","$2,392",$350,2.5,57.8,3.2,10.6,1.6,27.7,29.8,8.4,6.6,11.9,14.8,2.1,8.4,0.0,0.0,2.9,0.8,17.4,8.1,6.1,58.4,67.0,21.4,67.3,28.0,0.0,"$1,296","$2,905","$2,807",10102161131,234.9946,Rest of NSW,New South Wales,Capital Region,2.0808988802295882
153,352.0,47.6%,44,6.0,3.3,"$4,125","$3,309",$550,3.7,52.5,1.0,5.9,2.3,41.3,28.7,10.9,5.6,17.5,20.8,4.3,6.6,0.0,0.0,2.3,0.0,16.5,9.9,4.8,66.2,75.9,22.4,63.5,30.0,2.2,"$1,206","$3,583","$4,125",10102161132,26.1612,Rest of NSW,New South Wales,Capital Region,13.455040288671773
154,416.0,52.3%,38,7.0,3.3,"$3,840","$2,753",$320,3,60.3,4.0,3.7,0.0,32.6,27.7,10.5,5.2,17.2,17.8,4.0,8.9,0.0,0.0,4.3,0.0,18.8,5.1,7.2,66.7,75.1,22.5,60.7,30.7,2.5,"$1,350","$3,795","$3,840",10102161133,75.0131,Rest of NSW,New South Wales,Capital Region,5.545698018079509
155,185.0,45.9%,47,5.0,2.8,"$2,550","$2,329",$231,3.3,62.8,0.0,5.8,2.6,30.8,34.6,7.7,4.5,15.4,14.1,4.5,6.4,0.0,0.0,4.5,0.0,13.9,6.1,7.2,67.8,71.2,25.6,61.3,27.0,0.0,"$1,067","$2,791","$2,550",10102161134,122.4465,Rest of NSW,New South Wales,Capital Region,1.510863928327882
156,322.0,52.2%,45,6.0,2.7,"$3,107","$2,557",$500,2.4,59.3,0.0,8.6,3.7,25.7,32.1,11.2,5.2,9.3,16.4,1.5,7.1,0.0,0.0,7.1,0.0,15.9,5.2,7.3,65.1,66.4,28.7,62.4,25.3,2.8,"$1,333","$3,265","$3,107",10102161135,46.0299,Rest of NSW,New South Wales,Capital Region,6.995452955578874
157,377.0,50.7%,47,8.0,3,"$3,480","$3,000",$550,2.8,60.1,5.1,6.3,0.9,27.5,38.0,5.7,4.7,10.8,14.2,3.5,8.5,0.0,0.0,4.4,0.0,18.5,8.8,9.1,60.3,67.7,27.8,67.8,23.4,2.3,"$1,345","$3,531","$3,480",10102161136,32.8226,Rest of NSW,New South Wales,Capital Region,11.485988312930724
158,287.0,51.4%,45,16.0,2.6,"$3,050","$2,600",$470,2.7,56.8,2.2,11.4,3.1,29.7,28.8,13.5,3.9,17.0,12.7,4.4,8.7,0.0,0.0,3.1,0.0,11.3,8.9,3.9,72.0,74.7,24.9,66.7,25.7,2.9,"$1,300","$2,963","$3,050",10102161137,231.647,Rest of NSW,New South Wales,Capital Region,1.238954098261579
159,661.0,48.9%,45,6.0,3,"$3,750","$3,017",$520,2.8,62.6,1.9,4.9,3.2,27.2,42.3,9.8,4.3,11.7,12.1,2.8,6.8,0.0,0.0,5.5,0.0,19.2,10.7,7.6,59.7,71.1,28.1,67.9,23.6,2.7,"$1,457","$3,874","$3,750",10102161138,28.2703,Rest of NSW,New South Wales,Capital Region,23.381428566375313
160,319.0,46.3%,50,0.0,2.8,"$3,295","$3,300",$600,2.9,59.1,1.8,9.9,4.7,27.7,31.0,9.1,3.6,14.6,14.6,1.5,8.8,0.0,0.0,5.8,0.0,26.2,9.4,4.7,54.4,62.8,30.3,60.5,30.2,2.3,"$1,339","$3,405","$3,295",10102161139,14.3638,Rest of NSW,New South Wales,Capital Region,22.20860775003829
161,450.0,49.8%,41,3.0,3.3,"$3,250","$2,817",$443,3,59.8,2.6,5.5,2.6,28.3,28.3,11.1,4.7,15.5,15.5,3.5,6.4,0.0,0.0,4.4,0.0,21.0,5.8,7.1,58.0,62.1,30.3,66.7,29.1,3.3,"$1,185","$3,055","$3,250",10102161140,14.1468,Rest of NSW,New South Wales,Capital Region,31.809313767070996
162,388.0,50.8%,39,6.0,3.5,"$4,178","$3,207",$563,3.1,58.4,1.9,6.5,1.0,33.1,18.5,12.7,3.6,16.2,22.7,1.3,8.4,0.0,0.0,4.9,0.0,11.4,4.9,3.9,73.6,72.1,22.7,66.2,28.4,2.7,"$1,419","$3,922","$4,178",10102161141,25.0276,Rest of NSW,New South Wales,Capital Region,15.502884815164059
163,141.0,49.6%,48,,3.2,"$3,208","$2,200",$700,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10102161142,1.3461,Rest of NSW,New South Wales,Capital Region,104.74704702473812
164,227.0,47.6%,46,0.0,3.2,"$3,550","$2,858",$701,3.2,61.7,0.0,4.8,0.0,30.9,22.3,9.0,5.9,12.2,18.6,3.7,11.7,0.0,0.0,5.9,0.0,19.1,5.1,9.4,56.6,70.2,19.1,61.4,25.8,5.3,"$1,198","$3,700","$3,550",10102161143,3.7262,Rest of NSW,New South Wales,Capital Region,60.91997208952821
165,480.0,53.1%,43,31.0,2.5,"$2,225","$2,123",$465,2.2,52.1,2.3,10.3,2.3,33.6,29.7,11.0,4.1,13.1,15.4,1.8,7.7,0.0,0.0,4.6,0.0,17.8,4.3,9.1,60.0,66.4,26.2,63.7,29.7,0.0,"$1,164","$2,577","$2,225",10102161144,0.8952,Rest of NSW,New South Wales,Capital Region,536.1930294906166
166,601.0,47.8%,44,8.0,3,"$2,845","$2,640",$450,2.9,56.6,3.9,6.7,3.5,28.9,27.9,10.6,1.4,15.5,16.3,3.3,9.0,0.0,0.0,4.3,0.0,16.0,9.1,5.6,58.5,62.9,28.5,61.8,27.5,2.9,"$1,160","$2,932","$2,845",10102161145,26.1034,Rest of NSW,New South Wales,Capital Region,23.02382065171587
167,334.0,45.1%,47,5.0,2.8,"$3,468","$2,390",$595,3,53.3,3.9,9.5,3.5,31.6,31.6,8.1,3.5,18.6,18.2,2.8,9.5,0.0,0.0,5.6,0.0,16.9,9.6,6.7,61.9,72.3,25.3,62.6,27.7,3.9,"$1,413","$4,125","$3,468",10102161146,15.4446,Rest of NSW,New South Wales,Capital Region,21.62568146795644
168,201.0,51.0%,55,14.0,1.9,$658,$837,$150,1.6,37.5,3.4,15.9,10.2,34.1,7.4,3.4,4.0,11.4,14.8,3.4,21.6,0.0,0.0,16.5,2.3,6.9,5.9,0.0,78.8,38.6,56.8,50.0,33.8,11.8,$431,"$1,062",$658,10103101301,1.7304,Rest of NSW,New South Wales,Capital Region,116.15811373092927
169,470.0,50.3%,50,36.0,2.1,"$1,240",$974,$221,1.7,38.6,5.6,11.2,12.9,31.2,11.7,4.1,3.8,13.7,14.0,5.8,18.0,0.0,0.0,12.2,0.0,13.2,6.9,3.8,64.6,51.5,37.3,62.6,27.6,3.9,$725,"$1,699","$1,240",10103101302,2.5161,Rest of NSW,New South Wales,Capital Region,186.797027145185
170,257.0,46.6%,46,15.0,2,"$1,079","$1,006",$171,1.7,42.4,3.2,12.4,6.5,31.8,4.6,4.6,1.8,16.6,13.8,5.1,18.9,0.0,0.0,19.4,0.0,7.0,3.9,5.1,80.1,61.8,36.4,57.5,33.6,4.5,$610,"$1,375","$1,079",10103101303,1.1544,Rest of NSW,New South Wales,Capital Region,222.6264726264726
171,406.0,50.6%,42,28.0,2.2,"$1,292","$1,083",$230,1.9,44.4,2.4,9.5,4.7,38.5,12.1,5.9,3.0,15.4,10.4,5.6,15.7,0.0,0.0,16.3,1.5,8.0,1.2,3.0,79.8,55.0,37.3,58.1,31.2,3.2,$690,"$1,696","$1,292",10103101304,1.5141,Rest of NSW,New South Wales,Capital Region,268.14609338881183
172,350.0,51.7%,53,10.0,2.2,"$1,487","$2,123",$213,2.2,49.2,3.7,15.0,4.3,27.9,21.6,7.3,1.3,17.6,13.3,2.3,12.6,0.0,0.0,6.6,0.0,11.8,6.3,4.6,64.7,55.5,34.6,64.1,22.2,2.4,$872,"$2,173","$1,487",10103101305,1004.4111,Rest of NSW,New South Wales,Capital Region,0.3484628953224432
173,181.0,43.8%,48,5.0,2.4,"$1,452",$850,$200,2.4,53.4,0.0,6.8,7.4,30.4,21.6,9.5,6.1,11.5,11.5,2.0,12.2,0.0,0.0,6.1,0.0,14.8,4.4,4.9,70.9,64.9,32.4,68.8,24.0,0.0,$764,"$1,916","$1,452",10103101306,1564.9219,Rest of NSW,New South Wales,Capital Region,0.11566072402718627
174,321.0,48.0%,48,17.0,2.3,"$1,350","$1,009",$190,2.2,50.4,4.5,11.3,4.1,30.8,13.2,6.4,4.9,13.9,10.2,3.0,17.3,1.1,0.0,12.8,0.0,7.9,4.1,3.8,69.6,56.0,27.8,55.0,35.6,6.7,$722,"$1,786","$1,350",10103101307,477.7679,Rest of NSW,New South Wales,Capital Region,0.6718743557279592
175,268.0,51.9%,47,16.0,2.4,"$1,625","$1,300",$190,2.5,50.2,2.8,9.9,6.6,31.5,7.5,7.0,0.0,21.6,11.3,8.5,18.3,0.0,0.0,9.9,1.4,4.9,1.9,2.6,81.1,66.7,26.8,59.2,31.0,0.0,$835,"$2,250","$1,625",10103101308,936.1281,Rest of NSW,New South Wales,Capital Region,0.2862856055704342
176,250.0,52.8%,39,12.0,2.3,"$1,107","$1,083",$320,1.5,40.3,4.1,7.1,14.3,34.7,11.7,6.1,0.0,19.9,11.2,3.1,15.8,0.0,0.0,17.9,1.5,16.1,5.4,7.4,66.1,44.4,51.0,62.1,29.9,3.4,$599,"$1,149","$1,107",10103101401,0.2041,Rest of NSW,New South Wales,Capital Region,1224.889759921607
177,372.0,50.1%,37,29.0,2.2,"$1,569","$1,322",$280,1.5,43.2,3.4,7.2,4.5,39.4,14.7,9.6,7.9,14.0,16.4,6.2,12.0,0.0,0.0,11.0,0.0,19.5,7.6,5.7,61.4,65.1,32.2,64.2,25.8,1.6,$864,"$2,205","$1,569",10103101402,0.5813,Rest of NSW,New South Wales,Capital Region,639.9449509719593
178,395.0,51.0%,49,39.0,2,"$1,257","$1,140",$278,1.8,42.5,2.1,15.2,7.0,33.4,17.6,7.0,3.5,16.4,10.9,2.6,16.1,0.0,0.0,10.0,0.9,20.2,6.3,4.5,61.6,54.3,36.1,57.3,39.5,1.6,$752,"$1,812","$1,257",10103101403,0.8194,Rest of NSW,New South Wales,Capital Region,482.06004393458625
179,463.0,48.0%,40,44.0,2,"$1,287","$1,300",$270,1.7,34.5,4.6,10.2,7.1,44.2,17.8,8.6,5.1,14.2,12.9,5.1,15.7,0.0,0.0,7.1,0.0,21.5,5.7,2.4,62.0,63.5,29.2,60.0,31.2,4.0,$861,"$2,208","$1,287",10103101404,1.9773,Rest of NSW,New South Wales,Capital Region,234.15768977899154
180,451.0,50.1%,42,31.0,2.2,"$1,162","$1,127",$265,1.7,40.8,3.9,15.1,10.1,33.0,13.4,7.0,3.9,14.2,14.5,3.1,14.5,0.0,0.0,12.8,0.8,18.5,7.3,3.5,56.9,53.1,35.5,57.4,34.7,2.6,$728,"$1,981","$1,162",10103101405,0.5259,Rest of NSW,New South Wales,Capital Region,857.5774862141091
181,498.0,52.2%,47,26.0,2.2,"$1,468","$1,300",$305,1.9,45.1,4.7,9.1,8.4,32.9,17.5,8.9,4.9,16.1,11.2,3.5,15.7,0.0,0.0,10.5,1.2,21.6,4.8,2.8,66.7,60.7,32.9,60.0,26.9,4.6,$781,"$1,910","$1,468",10103101406,2.214,Rest of NSW,New South Wales,Capital Region,224.93224932249322
182,386.0,49.6%,52,15.0,2.2,"$1,437","$1,717",$350,1.8,50.0,5.1,9.0,7.2,27.2,18.9,7.8,6.3,16.8,10.5,2.4,15.3,0.0,0.0,8.1,0.0,22.1,9.6,7.0,54.7,52.4,42.8,62.3,26.3,5.1,$831,"$2,068","$1,437",10103101407,1.3295,Rest of NSW,New South Wales,Capital Region,290.33471229785636
183,200.0,49.5%,48,7.0,2.2,"$1,442","$1,167",$390,1.8,54.5,3.0,12.7,1.8,29.7,16.4,5.5,3.0,20.6,12.1,1.8,24.8,0.0,0.0,7.9,0.0,23.6,3.4,6.4,62.6,66.1,30.9,56.9,33.0,8.3,$738,"$2,136","$1,442",10103101408,1.3347,Rest of NSW,New South Wales,Capital Region,149.8464074323818
184,416.0,53.1%,54,12.0,2.3,"$1,297","$1,485",$321,1.8,44.2,3.8,7.8,17.7,25.9,18.6,5.5,3.2,16.3,11.3,1.7,16.3,0.0,0.0,12.8,1.7,20.0,5.0,4.3,65.9,48.5,46.8,61.1,28.1,1.8,$699,"$2,050","$1,297",10103101409,1.2349,Rest of NSW,New South Wales,Capital Region,336.86938213620533
185,399.0,54.8%,43,33.0,2.1,"$1,201","$1,454",$292,1.5,37.2,3.9,10.4,7.7,40.2,23.2,9.2,4.2,12.8,16.1,3.3,14.3,0.0,0.0,9.8,0.0,28.6,4.3,4.1,57.3,54.5,39.9,61.7,29.5,3.8,$725,"$1,656","$1,201",10103101410,0.6226,Rest of NSW,New South Wales,Capital Region,640.8609058785737
186,553.0,31.2%,40,38.0,2,"$1,218","$1,192",$220,1.6,31.3,3.0,9.2,4.8,50.4,13.7,5.6,2.8,10.0,5.0,2.4,9.2,0.0,0.0,6.4,0.0,14.6,4.1,3.8,39.7,38.2,59.8,52.6,41.1,4.7,$737,"$1,924","$1,218",10103101411,1.0424,Rest of NSW,New South Wales,Capital Region,530.5065234075211
187,589.0,49.1%,39,35.0,2.5,"$1,533","$1,213",$330,1.9,42.0,7.5,11.2,3.7,36.6,16.2,9.9,5.6,19.2,10.8,4.7,15.7,0.0,0.0,8.2,0.6,24.3,5.4,5.6,61.1,63.8,32.3,58.1,29.7,3.7,$802,"$1,766","$1,533",10103101412,1.398,Rest of NSW,New South Wales,Capital Region,421.3161659513591
188,181.0,48.6%,47,8.0,2.4,"$1,823","$1,582",$366,1.9,47.4,3.9,7.9,7.9,34.9,25.0,9.2,4.6,14.5,17.1,5.9,13.8,0.0,0.0,3.9,0.0,16.5,4.4,5.5,70.9,61.8,34.2,53.2,44.7,3.2,$863,"$1,908","$1,823",10103101414,0.2137,Rest of NSW,New South Wales,Capital Region,846.9817501169864
189,421.0,50.7%,37,24.0,2.5,"$1,607","$1,170",$320,1.7,51.5,5.5,7.6,5.2,32.4,21.8,10.3,3.0,16.4,10.0,3.6,15.5,0.0,0.0,7.9,0.0,20.4,7.8,3.3,63.7,62.1,34.5,59.0,27.3,7.3,$782,"$1,846","$1,607",10103101415,0.2482,Rest of NSW,New South Wales,Capital Region,1696.2127316680096
190,13.0,35.3%,43,,2.2,"$1,875",$0,$180,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103101417,2.8304,Rest of NSW,New South Wales,Capital Region,4.592990390050876
191,482.0,50.7%,49,27.0,2.2,"$1,461","$1,092",$295,1.9,50.9,2.5,9.7,7.7,29.8,18.4,8.4,6.7,17.6,14.4,4.0,9.9,0.0,0.0,6.7,0.0,22.5,6.6,4.3,61.6,57.1,39.0,59.1,27.8,3.0,$796,"$1,812","$1,461",10103101419,0.5708,Rest of NSW,New South Wales,Capital Region,844.4288717589349
192,309.0,50.8%,52,5.0,2.6,"$2,229","$1,733",$360,2.8,58.3,3.3,8.3,3.6,26.1,13.8,9.1,5.4,21.0,8.0,2.5,15.2,0.0,0.0,8.0,0.0,12.9,5.2,4.9,67.0,61.6,30.1,57.6,34.7,0.0,$875,"$2,403","$2,229",10103101420,85.8443,Rest of NSW,New South Wales,Capital Region,3.5995400975952974
193,390.0,48.5%,44,49.0,2,$981,"$1,281",$225,1.4,35.1,4.1,12.5,5.3,40.8,14.7,10.0,4.1,15.7,11.9,3.1,15.0,0.0,0.0,7.5,0.0,19.8,5.6,5.3,60.6,52.4,35.4,56.3,37.1,2.4,$669,"$1,607",$981,10103101421,0.6456,Rest of NSW,New South Wales,Capital Region,604.089219330855
194,390.0,48.5%,44,49.0,2,$981,"$1,281",$225,1.4,35.1,4.1,12.5,5.3,40.8,14.7,10.0,4.1,15.7,11.9,3.1,15.0,0.0,0.0,7.5,0.0,19.8,5.6,5.3,60.6,52.4,35.4,56.3,37.1,2.4,$669,"$1,607",$981,10103101501,138.8202,Rest of NSW,New South Wales,Capital Region,2.8093894116274143
195,6.0,0.0%,55,,2,"$1,625",$0,$0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103101502,788.6609,Rest of NSW,New South Wales,Capital Region,0.007607832466399692
196,250.0,49.4%,46,7.0,2.1,$949,$700,$250,1.8,34.6,6.2,11.1,9.6,40.9,14.4,5.3,2.4,14.4,10.1,3.8,18.3,0.0,0.0,10.6,0.0,8.1,2.4,6.5,74.2,48.1,40.4,47.0,45.0,3.0,$509,"$1,333",$949,10103101503,0.9694,Rest of NSW,New South Wales,Capital Region,257.89147926552505
197,74.0,52.8%,55,,2.2,"$1,958","$1,733",$312,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103101505,138.9578,Rest of NSW,New South Wales,Capital Region,0.5325357770488595
198,257.0,46.5%,52,12.0,1.9,$928,"$1,083",$300,2,33.9,5.8,13.8,11.2,34.4,11.2,4.9,4.0,13.8,6.2,5.8,18.8,0.0,0.0,10.3,0.0,20.5,5.0,3.1,52.3,43.8,37.9,56.1,29.6,7.1,$553,"$1,292",$928,10103101511,2.0235,Rest of NSW,New South Wales,Capital Region,127.00765999505808
199,140.0,46.9%,60,0.0,1.9,"$1,291","$1,733",$230,2.2,64.6,0.0,11.0,7.1,15.0,26.8,12.6,7.9,14.2,7.1,0.0,6.3,0.0,0.0,0.0,0.0,17.9,5.0,5.7,51.4,48.0,35.4,65.6,27.9,0.0,$725,"$1,625","$1,291",10103101512,597.1718,Rest of NSW,New South Wales,Capital Region,0.23443839779440356
200,166.0,46.1%,49,0.0,3,"$2,700","$2,084",$175,2.8,67.4,0.0,2.1,7.1,25.5,15.6,5.7,7.8,16.3,13.5,5.7,18.4,0.0,0.0,7.8,0.0,9.8,9.2,1.7,76.9,85.1,16.3,67.5,21.7,0.0,"$1,083","$2,687","$2,700",10103101514,465.4728,Rest of NSW,New South Wales,Capital Region,0.3566266385490194
201,254.0,47.8%,51,5.0,2.4,"$1,292","$1,372",$295,2.3,51.8,4.5,11.8,4.5,25.9,19.1,6.8,1.8,18.2,13.6,6.4,13.6,0.0,0.0,9.1,0.0,13.0,8.3,5.9,68.8,58.6,38.2,55.0,35.7,0.0,$633,"$1,875","$1,292",10103101515,174.6151,Rest of NSW,New South Wales,Capital Region,1.4546279216402247
202,119.0,50.4%,51,0.0,2.3,"$2,100","$2,232",$225,2.4,57.8,2.6,6.9,6.0,24.1,20.7,9.5,4.3,16.4,13.8,3.4,10.3,0.0,0.0,3.4,0.0,21.9,7.8,4.7,51.6,62.1,22.4,51.4,33.3,4.2,$849,"$2,374","$2,100",10103101516,137.1241,Rest of NSW,New South Wales,Capital Region,0.8678270267589724
203,179.0,49.7%,49,0.0,2.6,"$1,375","$1,467",$300,2.3,43.5,4.1,16.3,2.0,32.7,12.2,12.9,6.1,18.4,12.2,2.0,15.0,0.0,0.0,7.5,0.0,14.4,3.3,6.6,70.7,62.6,33.3,56.5,30.4,7.6,$571,"$1,449","$1,375",10103101517,800.5049,Rest of NSW,New South Wales,Capital Region,0.223608874848861
204,322.0,47.5%,49,3.0,2.4,"$1,800","$1,816",$250,2.4,59.6,4.4,8.9,3.0,25.2,21.5,7.8,4.1,18.5,11.1,1.9,12.2,0.0,0.0,3.7,0.0,16.4,5.9,2.8,64.4,66.3,23.0,64.8,29.6,0.0,"$1,004","$2,100","$1,800",10103101518,324.101,Rest of NSW,New South Wales,Capital Region,0.993517452892771
205,339.0,47.7%,48,6.0,2.6,"$2,042","$1,700",$425,2.2,53.2,2.1,10.6,3.9,28.9,27.8,9.9,2.1,16.5,11.6,2.8,11.6,0.0,0.0,6.3,0.0,20.6,6.9,4.5,60.0,60.6,29.2,55.2,36.0,2.3,$928,"$2,437","$2,042",10103101519,23.6493,Rest of NSW,New South Wales,Capital Region,14.334462330808945
206,141.0,45.3%,51,3.0,2.3,"$1,833","$1,997",$250,2.3,60.3,5.8,9.1,4.1,21.5,18.2,12.4,3.3,12.4,13.2,2.5,19.0,0.0,0.0,5.8,0.0,12.1,2.8,2.1,73.8,66.9,23.1,67.9,25.9,4.9,$866,"$2,250","$1,833",10103101520,750.5576,Rest of NSW,New South Wales,Capital Region,0.18786033210509093
207,404.0,49.9%,48,8.0,2.7,"$2,115","$1,717",$250,2.5,53.9,2.7,10.3,4.2,28.5,19.7,8.5,4.5,18.2,11.8,3.6,12.1,0.0,0.0,5.5,0.0,15.8,5.2,2.0,67.7,61.8,27.0,64.2,27.5,1.5,$934,"$2,471","$2,115",10103101521,481.6166,Rest of NSW,New South Wales,Capital Region,0.8388415183363697
208,210.0,45.7%,48,6.0,2.4,"$1,786","$1,307",$270,2.6,55.2,0.0,12.1,5.2,27.6,19.0,17.2,0.0,19.5,16.1,1.7,10.9,0.0,0.0,8.0,0.0,8.3,3.9,3.4,79.5,68.4,24.7,65.5,31.1,0.0,$861,"$2,041","$1,786",10103101523,828.8615,Rest of NSW,New South Wales,Capital Region,0.25335957816836707
209,199.0,46.4%,60,5.0,2.1,"$1,208","$1,042",$240,2.3,56.5,7.5,7.5,9.1,19.9,12.9,9.1,4.3,17.7,16.7,1.6,6.5,0.0,0.0,12.9,0.0,22.7,5.9,5.9,55.7,51.1,37.1,64.2,29.5,0.0,$642,"$1,375","$1,208",10103101524,351.463,Rest of NSW,New South Wales,Capital Region,0.5662046929548772
210,137.0,47.5%,41,3.0,2.8,"$2,463","$2,000",$400,2.7,58.7,5.5,7.3,0.0,25.7,24.8,10.1,3.7,17.4,6.4,2.8,10.1,0.0,0.0,4.6,0.0,16.5,8.6,2.2,64.0,67.9,24.8,66.2,23.0,6.8,$930,"$2,541","$2,463",10103101525,244.7301,Rest of NSW,New South Wales,Capital Region,0.5598003678337892
211,253.0,47.4%,44,7.0,2.6,"$2,055","$1,638",$400,2.5,50.5,1.5,9.5,4.0,33.5,8.5,11.0,7.0,20.0,13.0,1.5,15.5,0.0,0.0,7.0,0.0,9.2,5.6,8.0,71.7,70.0,23.5,67.9,21.4,3.6,"$1,006","$2,374","$2,055",10103101526,1.7162,Rest of NSW,New South Wales,Capital Region,147.41871576739308
212,99.0,41.0%,31,,4,"$5,249",$0,$403,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103101601,6.0898,Rest of NSW,New South Wales,Capital Region,16.25669151696279
213,450.0,48.8%,45,36.0,2.1,"$1,265","$1,270",$250,1.9,35.7,4.5,14.2,6.0,37.8,14.4,8.9,4.7,21.0,16.8,2.9,12.9,0.0,0.0,7.1,0.0,13.1,6.0,5.3,67.7,58.0,34.4,52.0,36.7,5.0,$697,"$1,803","$1,265",10103101602,0.5943,Rest of NSW,New South Wales,Capital Region,757.193336698637
214,367.0,48.2%,45,12.0,2.3,"$1,437","$1,490",$250,2.6,53.7,4.1,9.1,3.0,30.1,19.3,14.5,6.8,18.2,9.5,1.7,10.8,0.0,0.0,7.1,0.0,9.0,6.8,4.5,70.9,61.8,30.7,59.6,38.8,2.2,$750,"$1,926","$1,437",10103101603,680.3042,Rest of NSW,New South Wales,Capital Region,0.539464551299257
215,294.0,46.4%,37,16.0,2.6,"$1,589","$1,625",$350,2.2,49.8,0.0,8.4,5.1,38.0,21.1,7.6,2.1,20.3,13.9,5.9,9.7,0.0,0.0,2.5,0.0,22.5,13.8,5.9,49.5,67.1,22.4,52.8,35.8,6.3,$878,"$2,175","$1,589",10103101604,25.4273,Rest of NSW,New South Wales,Capital Region,11.562375871602569
216,250.0,44.5%,42,7.0,2.8,"$2,437","$3,117",$258,2.7,39.9,1.3,6.7,1.8,50.7,32.7,10.3,4.0,13.0,17.5,3.6,4.5,0.0,0.0,3.6,0.0,24.6,7.0,5.7,55.3,73.5,18.4,45.7,46.3,0.0,$919,"$3,100","$2,437",10103101605,122.4486,Rest of NSW,New South Wales,Capital Region,2.041672995852954
217,628.0,47.9%,44,15.0,2.7,"$2,113","$1,800",$410,2.7,60.5,2.0,7.1,3.9,27.5,23.0,11.8,4.1,21.0,13.0,4.3,10.4,0.0,0.0,2.9,0.0,14.5,8.3,6.5,66.6,71.1,23.6,59.9,35.0,2.0,$930,"$2,341","$2,113",10103101606,302.891,Rest of NSW,New South Wales,Capital Region,2.073353120429461
